('smartphonegebruik', 0.3036526318015989)
('stuur', 0.26692099124129076)
('politie', 0.21836440361331513)
('achter', 0.20870271836323398)


('britse', 0.4868997500586906)
('verpakkingsmateriaal', 0.3385359245426181)
('ambitie', 0.3130849075930437)
('plastic', 0.19172693308531177)
('convenantopsteller', 0.16926796227130905)


('aanslagreiniger', 0.5263604894862265)
('action', 0.31581629369173586)
('brandwond', 0.31581629369173586)
('product', 0.23847981860790257)
('didecyldimethylammoniumchloride', 0.21054419579449057)


('plastics', 0.4443307700349972)
('pact', 0.3831853424726641)
('plastic', 0.2862721326958043)
('britse', 0.24233394097763267)
('aankondiging', 0.16849206586577672)


('plastic', 0.4528609248057777)
('single', 0.3998126121386701)
('use', 0.3998126121386701)
('pact', 0.303085156997422)
('vergelijkbaar', 0.20609564248013473)


('belgisch', 0.32431420808876976)
('kerncentrale', 0.29602367449337597)
('doel', 0.25735124168392)
('lek', 0.25726096909415425)
('nucleair', 0.25726096909415425)


('autoriteit', 0.31780713254657056)
('communicatie', 0.29172423339943426)
('radioactief', 0.27360395732140474)
('gelekte', 0.24061513261783496)
('lek', 0.18240263821426983)


('studentenwoning', 0.27998969272935015)
('uilenstede', 0.27998969272935015)
('verraad', 0.27998969272935015)
('ministerie', 0.2622207875249516)
('plan', 0.1811841299090563)


('drones', 0.48551362144148125)
('privpersoon', 0.3003399556053145)
('betrokken', 0.15016997780265726)
('camouflage', 0.15016997780265726)
('droneinnovatie', 0.15016997780265726)


('prijsvechter', 0.31693018123944955)
('concurrentie', 0.20930244706834486)
('slot', 0.2019168639077521)
('afstaan', 0.15846509061972477)
('amsterdamschipholnewyork', 0.15846509061972477)


('frans', 0.5101697472568721)
('klm', 0.42435277585082354)
('airfrance', 0.3153024818589874)
('standpunt', 0.22674210989194318)
('airfranceklm', 0.20787120425889108)


('buitendijks', 0.5597050192189764)
('haven', 0.46011251921419244)
('zekerheid', 0.22619735215740522)
('bank', 0.1865683397396588)
('recht', 0.17254219470532214)


('streekvervoer', 0.5396565012694348)
('staking', 0.3597710008462899)
('afhankelijk', 0.23759476161869256)
('arts', 0.17988550042314494)
('bezoek', 0.17988550042314494)


('viaduct', 0.42114847703729036)
('onderhoud', 0.31166932729120633)
('brug', 0.28109368479685026)
('onderhoudsrapport', 0.19539263572217475)
('instorten', 0.1717567725291051)


('luchtkwaliteit', 0.5489953947072967)
('biomassa', 0.21195410294159603)
('energietransitie', 0.18857682145740232)
('fijnstof', 0.1616775163349033)
('dusdanig', 0.13111534477414435)


('schade', 0.4564939474727247)
('dak', 0.2793113800426516)
('vliegtuig', 0.2637341760604871)
('blazen', 0.18422580234745578)
('dakpan', 0.18422580234745578)


('biomassa', 0.37604775103346966)
('stook', 0.3489361364843298)
('fijnstof', 0.2868473200878327)
('luchtverontreiniging', 0.18802387551673483)
('rivm', 0.18802387551673483)


('drones', 0.49547172519461324)
('geofencing', 0.30650006380217437)
('vliegen', 0.21553048515471304)
('noflyzone', 0.20433337586811626)
('privacy', 0.17961598721144242)


('bomenlaan', 0.32365443381649905)
('weginrichting', 0.32365443381649905)
('oud', 0.24543817099078669)
('veilig', 0.2360145995031365)
('bomenkap', 0.16182721690824953)


('ongeluk', 0.572546996220106)
('maand', 0.32295223048368593)
('vijf', 0.3145192191872753)
('vrachtwagen', 0.23588941439045652)
('oorzaak', 0.191830089143168)


('regeling', 0.2891010643390769)
('wijziging', 0.2804792377975146)
('consultatie', 0.25761388982471806)
('rapport', 0.23822245471854187)
('geurverwijdering', 0.2344518061922195)


('autogebruik', 0.358976464540883)
('reisgedrag', 0.358976464540883)
('cardiet', 0.23931764302725536)
('gedragsbenvloeden', 0.23931764302725536)
('werkrelateren', 0.23931764302725536)


('subsidieregeling', 0.4448780735359828)
('drugsafval', 0.3910629579108265)
('opruimen', 0.3057680176729804)
('grondeigenaren', 0.2965853823573219)
('vergoeden', 0.23972208886542457)


('bijlage', 0.3824791715561361)
('lvb', 0.3729540442838722)
('geluidsbelasting', 0.21855952660350636)
('grenswaarde', 0.2136117466549273)
('woning', 0.2136117466549273)


('jodiumpillen', 0.7141597774524671)
('gezin', 0.3581843308073486)
('verspreiding', 0.2984869423394573)
('fout', 0.2030523730594078)
('communiceren', 0.15933936088538145)


('prorail', 0.38460013621995065)
('ondergrond', 0.29104107433096676)
('station', 0.24723048156297175)
('kamperlijn', 0.19402738288731117)
('kamperlijntje', 0.19402738288731117)


('seinstoring', 0.3015085247204645)
('smartmaintenance', 0.3015085247204645)
('vertraging', 0.23378023745534887)
('avondspits', 0.20100568314697634)
('bedragen', 0.20100568314697634)


('alcoholslot', 0.5735208391122486)
('drankrijder', 0.2867604195561243)
('swov', 0.2867604195561243)
('alcohol', 0.2520721621365709)
('achter', 0.19709257491121632)


('elektrisch', 0.5800929972218857)
('autodealer', 0.3226657136078425)
('autos', 0.2914439613360789)
('verkoop', 0.18345192003210076)
('natureenergy', 0.16133285680392126)


('diesel', 0.4591749392075542)
('stikstofoxide', 0.3476461903384811)
('uitstootbeperken', 0.23176412689232076)
('test', 0.2037285503413338)
('euro', 0.19996917870215303)


('waterstof', 0.46884015004277546)
('europees', 0.19470734407726495)
('alinea', 0.19335046931916425)
('idealiter', 0.19335046931916425)
('innovatieagenda', 0.19335046931916425)


('trancommissie', 0.5389846406997741)
('detachering', 0.26949232034988707)
('stemming', 0.26949232034988707)
('detacheringsrichtlijn', 0.23689291560860615)
('herzien', 0.21782348628912532)


('jong', 0.33909148774002695)
('voorstander', 0.2980729509638829)
('europees', 0.17073556430857098)
('discovereu', 0.16954574387001348)
('discovereueu', 0.16954574387001348)


('overtreding', 0.24223121980161247)
('chauffeur', 0.22847225450822461)
('achtereen', 0.19644184682773663)
('arbeidsmarkt', 0.19644184682773663)
('fatsoenlijk', 0.19644184682773663)


('lichthinder', 0.3906318380807999)
('lichtmast', 0.2604212253871999)
('mast', 0.2604212253871999)
('rijkswaterstaat', 0.1799095747916001)
('langs', 0.1514418273062354)


('alphen', 0.33139975629306656)
('dreumel', 0.33139975629306656)
('bepaling', 0.26786162283734444)
('afspraak', 0.1964388928125311)
('grond', 0.17104736075862995)


('ontbossing', 0.3326392864605893)
('bestrijden', 0.25216320671107456)
('lichaam', 0.22175952430705956)
('maskeren', 0.22175952430705956)
('ontwijking', 0.22175952430705956)


('spoor', 0.39568393481935943)
('negen', 0.3090809883510782)
('amsterdamzuid', 0.28653405042103175)
('behoefte', 0.21721230151400223)
('bestemming', 0.20605399223405216)


('noordholland', 0.4407050782687453)
('pallas', 0.404026827598944)
('pallasreactor', 0.269351218399296)
('besluit', 0.19525844325268304)
('wachten', 0.18892062645876406)


('vliegtuigbeweging', 0.3975031617235087)
('vier', 0.3857327400068091)
('baangebruik', 0.3316553775510322)
('nietvantoepassing', 0.22110358503402147)
('tijdslot', 0.22110358503402147)


('rijbewijs', 0.4678035306421548)
('vals', 0.4537547453769194)
('site', 0.2991493907804714)
('lucht', 0.22474661029011234)
('pools', 0.19943292718698094)


('tracbesluit', 0.628097147019586)
('gegeven', 0.3757023925727667)
('verouderen', 0.23807018167305544)
('kennelijk', 0.2258403922047522)
('wijziging', 0.18785119628638336)


('buurtbus', 0.43300797616645437)
('rolstoelgebruiker', 0.28148299816591305)
('wgbhcz', 0.28148299816591305)
('handicap', 0.22751523276065902)
('vervoer', 0.17788178021689646)


('berger', 0.5785713122991993)
('plek', 0.2272288152010994)
('strategisch', 0.21696424211219978)
('snel', 0.18492581639149283)
('vallen', 0.14901513537216596)


('mkba', 0.5917232806982424)
('econoom', 0.3479332353629098)
('secondopinion', 0.2319554902419399)
('uitbreiding', 0.17693447327554407)
('beide', 0.1625266968902217)


('brandstofbranche', 0.3034831259988756)
('stookolie', 0.3034831259988756)
('illegaal', 0.27229705727277687)
('sector', 0.23495787225767098)
('zes', 0.20858621576091235)


('rotterdamthehagueairport', 0.6192335377104343)
('mkba', 0.48417219650223586)
('bevestigen', 0.24211722983020867)
('gezondheidsschade', 0.17800643966163837)
('zitten', 0.17687565756992132)


('mer', 0.3397149141980617)
('merlelystad', 0.2812305849603032)
('aanbeveling', 0.28121923405349897)
('afwijken', 0.23007088605918735)
('geluidsniveau', 0.2132876021206908)


('gedragscode', 0.44646417074296524)
('drones', 0.36086513355242905)
('initiatief', 0.26705686841930154)
('overlast', 0.2596307184391316)
('irritant', 0.22323208537148262)


('buitenlands', 0.38193971794879006)
('vrachtwagen', 0.38193971794879006)
('ongeval', 0.21483026152567403)
('chauffeur', 0.19609021690408357)
('verschil', 0.1818985549320001)


('noordelijk', 0.4506802553338596)
('trajectabonnement', 0.44588372103756435)
('reiziger', 0.3283919658931464)
('tariefintegratie', 0.2612979708459864)
('vervoerder', 0.21376428771603756)


('pensioenfonds', 0.5338040198021547)
('korting', 0.400353014851616)
('rekenrente', 0.2669020099010774)
('korten', 0.2346159446219996)
('rekenen', 0.1762635656259852)


('vervoerder', 0.32612395074519346)
('landelijk', 0.2996616730275732)
('systeem', 0.2568362167961857)
('politie', 0.21741596716346234)
('regionaal', 0.17122414453079043)


('the', 0.34617934675988005)
('benzine', 0.293707423704702)
('brandstof', 0.2349659389637616)
('hazardous', 0.2324652254948167)
('diesel', 0.20469509662592056)


('belevingsvlucht', 0.511411227746137)
('piekbelasting', 0.2585723371895908)
('mer', 0.24710544392350153)
('geluidsmeting', 0.20899715387599363)
('praktijk', 0.19221526855663304)


('onderzoeker', 0.35279032040508856)
('mkba', 0.319859709682309)
('citeren', 0.2792284932770823)
('luchthaven', 0.25287092042860704)
('meenemen', 0.18822086087395384)


('leerling', 0.4657983686501493)
('kostenstijging', 0.3105322457667662)
('onredelijk', 0.3105322457667662)
('syntusutrecht', 0.3105322457667662)
('derondevenenwilnis', 0.1552661228833831)


('oververtegenwoordiging', 0.3876799221475712)
('buitenlands', 0.3659320282011856)
('ongeluk', 0.35527373554884933)
('chauffeur', 0.30059483173935886)
('pechgeval', 0.22718922493776378)


('wegmengen', 0.36158358950059044)
('allemaal', 0.27410495733303103)
('verbieden', 0.24883510022062869)
('stof', 0.2259555058738366)
('benzine', 0.1827366382220207)


('onderzoeksmethode', 0.4985427373024183)
('johnsonjohnson', 0.39883418984193464)
('product', 0.3388145119219071)
('talkhoudend', 0.19941709492096732)
('methode', 0.19057355594171577)


('chemours', 0.4291572134375)
('pfoa', 0.36784904008928576)
('genx', 0.30654086674107145)
('concentratie', 0.23263496195978603)
('verhogen', 0.17869086859572741)


('pfoa', 0.661233566659412)
('recreatieplas', 0.2875303286174013)
('advieswaarde', 0.21806537982501537)
('berkendonk', 0.21806537982501537)
('boven', 0.18524920158364394)


('sanctie', 0.45402138149075794)
('amerikaanse', 0.39726870880441323)
('secundair', 0.34686238687183085)
('iran', 0.23675697326795184)
('klm', 0.18882463588557444)


('luchtvracht', 0.48482093848353214)
('airbridgecargo', 0.3939559397558758)
('schiphol', 0.30302305488040937)
('luik', 0.19105447486708563)
('baan', 0.18851884914537892)


('greendeal', 0.49143215959876524)
('scheiden', 0.35102297114197517)
('station', 0.25441273794571895)
('afval', 0.2261560561428509)
('afmaken', 0.15973123509604126)


('brexit', 0.3446928902734226)
('cliffedge', 0.3446928902734226)
('airbus', 0.2585196677050669)
('scenario', 0.2478775071624769)
('premier', 0.22724758072998272)


('kring', 0.3631916235758191)
('overlast', 0.32036004350653774)
('klacht', 0.2632322752333568)
('wonen', 0.1980813920770349)
('direct', 0.19716273977309007)


('boete', 0.4824632950985567)
('locatie', 0.25938740970720364)
('flitser', 0.2524259681232386)
('uitdelen', 0.1913560549518699)
('flitsen', 0.16828397874882572)


('saneren', 0.44174609747911286)
('daarop', 0.22591379300227124)
('afbouwen', 0.19424206592064594)
('becquerel', 0.19424206592064594)
('halfjaarlijks', 0.19424206592064594)


('spoorwegovergang', 0.39744160791221983)
('bewaken', 0.2649610719414799)
('slachtoffer', 0.24363220940111624)
('driekwart', 0.24363220940111624)
('dodelijk', 0.24363220940111624)


('techniek', 0.27975804947585564)
('crisprcas', 0.2778751827723182)
('hof', 0.26951895765835515)
('europees', 0.242515196082454)
('modificatie', 0.22230014621785457)


('natuurgebied', 0.5285613545092315)
('droogte', 0.2817834900093186)
('natuurorganisatie', 0.1838713914350069)
('natuur', 0.16948188335692552)
('diersoort', 0.16907009400559117)


('bijscholing', 0.46783260439301105)
('chauffeur', 0.34007128440362466)
('code', 0.30843057845082605)
('rijbewijs', 0.24115862843789135)
('ervaren', 0.2040427706421748)


('luchtvaart', 0.2451448967311409)
('onderzoeker', 0.24339763398029077)
('onderschrijven', 0.2304658385782938)
('stelling', 0.22405718901717903)
('schiphol', 0.22226890128439475)


('schatting', 0.39510942480670636)
('broeikaskassendoor', 0.24441569065223528)
('hiernaar', 0.24441569065223528)
('httpjournalsplosorgplosonearticlei', 0.24441569065223528)
('zwerfplastic', 0.24441569065223528)


('storing', 0.3467297595515802)
('kerncentrale', 0.3164838755709688)
('duiding', 0.18140985256519093)
('geplaatst', 0.18140985256519093)
('kerncentrales', 0.18140985256519093)


('milieusticker', 0.4520361341757677)
('toerist', 0.3390271006318258)
('stad', 0.2774024279124102)
('autos', 0.2654187903288102)
('lyon', 0.12856047886452168)


('toestel', 0.3263351566299982)
('antiek', 0.3028076313195271)
('cultureel', 0.26617820707724194)
('behoud', 0.24475136747249862)
('erfgoed', 0.24475136747249862)


('kijfhoek', 0.32250199936406626)
('conclusie', 0.23854397517756062)
('prorail', 0.18264625633303963)
('veiligheid', 0.17446363225853082)
('gemplementeerd', 0.16125099968203313)


('afval', 0.45028918800969486)
('stortplaats', 0.3975421296354247)
('huishouden', 0.32132274682842515)
('ton', 0.21421516455228345)
('recycling', 0.19058850137180472)


('sluis', 0.529305007700204)
('stremming', 0.288792702140685)
('bedienen', 0.19252846809379)
('delden', 0.19252846809379)
('personeel', 0.1907203000267656)


('betalen', 0.3577042957313333)
('vervuiler', 0.3351184123509247)
('schade', 0.27385122457507016)
('botlek', 0.22103452565136145)
('odfjell', 0.22103452565136145)


('uitstoot', 0.5206560175351792)
('luchtvaartsector', 0.49209829795856636)
('terugdringen', 0.1851511479964981)
('erkennen', 0.1594946759645424)
('groei', 0.14221774396365006)


('uitwijken', 0.3705580178157686)
('storing', 0.36510426814276375)
('backupcommunicatiesysteem', 0.34384219218058154)
('lvnl', 0.2606557713172994)
('vlucht', 0.18134206950403678)


('droog', 0.39609858279305166)
('periode', 0.2791400711493397)
('nat', 0.2253033314439973)
('extreem', 0.20215105516667461)
('wateroverlast', 0.19804929139652583)


('goederenvervoer', 0.4181600955748654)
('capaciteitsverdeling', 0.35677808518888554)
('prorail', 0.33676370859672133)
('spoor', 0.19707445784878738)
('ophetspoor', 0.19224950144900402)


('prorail', 0.36429360353133644)
('storing', 0.3073572337765892)
('vertraging', 0.28054588869495817)
('vervoer', 0.2438954685922658)
('alternatief', 0.21844575337337008)


('permafrostgebied', 0.40238835694248254)
('klimaatbeleid', 0.26019185893703334)
('lacune', 0.2414330141654895)
('permafrost', 0.2414330141654895)
('smelten', 0.2414330141654895)


('vrijwilliger', 0.4225150878112939)
('langetermijngevolg', 0.41819024509033936)
('olieramp', 0.27570258674692955)
('medewerker', 0.25014454591390284)
('zwaan', 0.20909512254516968)


('vast', 0.5393632854282816)
('laag', 0.4490295417485873)
('weghalen', 0.3300646311376891)
('waterstand', 0.20637524280782316)
('binnenvaartroute', 0.1361192110579831)


('tunnel', 0.48192469954836886)
('houten', 0.2981198394346331)
('pact', 0.2259951177021731)
('geheim', 0.19874655962308876)
('tunnelpaniek', 0.19874655962308876)


('genvesteerd', 0.3553970345281493)
('vismigratie', 0.309081181839528)
('visser', 0.309081181839528)
('haringvliet', 0.28420073433467924)
('vis', 0.26654777589611195)


('ministerie', 0.279364488913608)
('adegeest', 0.24857925436521094)
('cultuur', 0.24857925436521094)
('gentimideerd', 0.24857925436521094)
('contact', 0.22989114962504442)


('haringvlietdam', 0.5296201984791252)
('haringvliet', 0.30436673714333756)
('openstellen', 0.2854611795153746)
('zoetwatervoorraad', 0.2259384411501191)
('dam', 0.19860757442967197)


('wensballon', 0.6039044952870863)
('brandweer', 0.2654262957325893)
('oordelen', 0.24405998356153696)
('mooi', 0.24405998356153696)
('pleidooi', 0.22890034382163535)


('wapen', 0.4488339576848955)
('almelo', 0.33662546826367157)
('gronau', 0.33662546826367157)
('verrijkingsfabriek', 0.33662546826367157)
('urenco', 0.29590523596947055)


('drinkwater', 0.3794885621594383)
('tritium', 0.31415691764307047)
('aantasting', 0.23825920521118274)
('bql', 0.23825920521118274)
('dosis', 0.23825920521118274)


('nachtvlucht', 0.5251843372299836)
('aalsmeerbaan', 0.4480921641997302)
('ontheffing', 0.33968434164524497)
('organisatorisch', 0.1493640547332434)
('verkeerstoren', 0.1493640547332434)


('kerncentrale', 0.6432589553075854)
('borssele', 0.2466298502448468)
('fonds', 0.2287879396759055)
('ontmantelingskosten', 0.1952039993669501)
('berekening', 0.15568421742812358)


('bijtelling', 0.3400086062122395)
('lightyear', 0.3400086062122395)
('zonneauto', 0.3400086062122395)
('zonneenergie', 0.29887912929415544)
('innovatie', 0.2445089182281187)


('normrendement', 0.27948352284255884)
('uitbetalen', 0.27948352284255884)
('werkkapitaal', 0.27948352284255884)
('euro', 0.24114210975185527)
('rijk', 0.21637728174188212)


('shell', 0.49531051781829405)
('batterijelektrisch', 0.3962484142546352)
('laadstation', 0.3962484142546352)
('subsidie', 0.26168464747062414)
('rvo', 0.1981242071273176)


('recyclingbedrijf', 0.42154590853692214)
('kunstgras', 0.3705531912988783)
('overtreding', 0.20792225541805476)
('zembla', 0.19173628443650065)
('gedrag', 0.18188669144835656)


('kunstgras', 0.36742755264935845)
('kunstgrasveld', 0.24495170176623898)
('autoband', 0.20899507161192332)
('rubbergranulaat', 0.20899507161192332)
('verwerking', 0.15843248103743507)


('fabriek', 0.5346673888144057)
('biokerosine', 0.3719910125760418)
('kerosine', 0.24799400838402785)
('locatie', 0.173940863161334)
('concreet', 0.15218725856705592)


('nru', 0.43501243779061377)
('middennederland', 0.2900082918604092)
('utrecht', 0.19152308221044526)
('doorstroming', 0.19152308221044526)
('afspraak', 0.17190389153193247)


('barrire', 0.46569986580153944)
('vissen', 0.1995856567720883)
('visser', 0.1995856567720883)
('haringvliet', 0.18351939085941013)
('migratiehotspot', 0.1513674131731111)


('eindhovenairport', 0.6957066506034506)
('kritisch', 0.21974706923156856)
('uitbreiding', 0.21446788619782717)
('natura', 0.17579765538525485)
('gebied', 0.16020748373288715)


('vliegtaks', 0.4584537847474881)
('verlopen', 0.24440815881077027)
('vliegbelasting', 0.2015886745500945)
('bewindspersoon', 0.17720330139962862)
('positief', 0.17584371546165556)


('legionella', 0.3311888973995925)
('boxtel', 0.220792598266395)
('waterzuivering', 0.220792598266395)
('stelling', 0.21909857502054955)
('noggeen', 0.19040879697679758)


('frans', 0.5284996586031474)
('maut', 0.24497324897525363)
('tolvignet', 0.24497324897525363)
('vrachtwagens', 0.24497324897525363)
('minister', 0.24267253568096567)


('compost', 0.7516669570769161)
('gft', 0.22550008712307482)
('plastic', 0.1702800677081859)
('norm', 0.15200390199197594)
('gftbak', 0.1503333914153832)


('legionellabesmetting', 0.4337060402070023)
('legionella', 0.3812423606294546)
('vion', 0.3097900287192874)
('rendac', 0.2478320229754299)
('afvalwaterzuiveringsinstallatie', 0.21785277750254547)


('vuurwerk', 0.5565577361311734)
('afvoeren', 0.3146482062189376)
('illegaal', 0.1882098723997195)
('inbeslag', 0.1843909834250516)
('jaarwisseling', 0.1695478598282992)


('rijbewijs', 0.5845684190248884)
('juli', 0.3058913519261309)
('categorie', 0.28350651155402407)
('lbt', 0.28350651155402407)
('mmbs', 0.28350651155402407)


('belgi', 0.4080307198549403)
('noodstroom', 0.2836285627181278)
('levering', 0.24931915345469646)
('stroom', 0.229249435613694)
('uitschakelen', 0.15283295707579603)


('plastic', 0.49056445576800595)
('soep', 0.4377585463132868)
('maas', 0.2538061486350561)
('verondiepingsproject', 0.19248868274231246)
('project', 0.1714594797034524)


('hoogheemraadschap', 0.42550022236024515)
('rivierkreeft', 0.42550022236024515)
('amerikaanse', 0.3059881343420606)
('water', 0.23688420826946197)
('inventariseren', 0.18701458382220454)


('oss', 0.4380974708785171)
('nijmegen', 0.4028314573951755)
('file', 0.2646018119808892)
('ongeval', 0.15876108718853352)
('oorzaak', 0.15302431620445026)


('toelatingseis', 0.39220475174138975)
('elektrisch', 0.2820445065803837)
('stad', 0.2115707551278232)
('oktober', 0.14808121037564378)
('afbakenen', 0.13073491724712993)


('idioot', 0.33015636430956213)
('vliegtuig', 0.31509707327563496)
('zwart', 0.29021867356548625)
('lijst', 0.21034329207733443)
('dergelijk', 0.18795696815996008)


('kleding', 0.5173362062513929)
('heilsreshare', 0.2206980329047311)
('kledinglabel', 0.2206980329047311)
('textielrecycling', 0.2206980329047311)
('leger', 0.19400107734427233)


('tunnel', 0.5892346171358313)
('brandwerend', 0.43740243141175034)
('opleveren', 0.22113143224333678)
('rijkswaterstaat', 0.20145026026225463)
('miljoen', 0.20145026026225463)


('vrachtwagenchauffeur', 0.46210066408504813)
('chauffeursattest', 0.3022152376333403)
('oosteuropa', 0.21252597830278688)
('nederlands', 0.18413833749542477)
('leefomstandigheid', 0.18132914258000415)


('sluiskil', 0.5639563319740691)
('vochtoverlast', 0.28197816598703457)
('zwemmen', 0.24786839859447635)
('woning', 0.19380569636895023)
('inwoner', 0.14255575924626016)


('commissieaarhus', 0.46726283004656716)
('kerncentrale', 0.4347611018837524)
('borssele', 0.3542170104293864)
('inspraak', 0.28035769802794025)
('aarhus', 0.18690513201862685)


('distributiecentrum', 0.7066079802762234)
('potentile', 0.2388970953615199)
('vestiging', 0.19111767628921592)
('extra', 0.1608167265649885)
('komst', 0.14358394580199907)


('grond', 0.4595060690464159)
('haarlemmermeer', 0.24079606053132696)
('pfos', 0.24079606053132696)
('gemeente', 0.21725613961665116)
('verplaatsen', 0.20765953461538883)


('heerenveen', 0.2552140408234369)
('kmu', 0.2552140408234369)
('asfalt', 0.22009342190966988)
('stil', 0.18497280299590288)
('snelheid', 0.1790049317763261)


('pond', 0.5116053759548654)
('miljoen', 0.2356252017279198)
('abellio', 0.2046421503819462)
('geschil', 0.2046421503819462)
('moederbedrijf', 0.2046421503819462)


('gehandicaptenvervoer', 0.4304511231788083)
('brussel', 0.3479222124257354)
('ontheffing', 0.3263112325308941)
('school', 0.30954845423186345)
('gehandicapt', 0.21522556158940415)


('lighthouse', 0.44377775595435914)
('investering', 0.3021597967375106)
('belgi', 0.28209285403307355)
('project', 0.20377564575475576)
('grens', 0.20218462640332266)


('benzeen', 0.3554328450221921)
('lozen', 0.3253468490178059)
('ontgassen', 0.2843462760177537)
('schip', 0.2529845668496093)
('kankerverwekkend', 0.2323271371179646)


('ontgassen', 0.5581721202100234)
('gas', 0.26175079659363915)
('binnenvaartschip', 0.23019112461600072)
('schipper', 0.23019112461600072)
('lozen', 0.21288543328602225)


('ontgassen', 0.3414535793185003)
('varen', 0.29035172789652813)
('lozing', 0.2560901844888752)
('duitsland', 0.24566473695967436)
('verbod', 0.2392498764745559)


('schaliegas', 0.5945420577984377)
('fabriek', 0.30046888210204964)
('schaliegasfabriek', 0.29727102889921886)
('plasticproductie', 0.19818068593281257)
('concern', 0.16018418583879895)


('houtkachel', 0.5850938627402013)
('streng', 0.3682265656211623)
('emissienorm', 0.34287827044390945)
('luchtkwaliteit', 0.29164963460697596)
('kachelbranche', 0.19503128758006708)


('ontlasten', 0.5554787249456896)
('factsheet', 0.33328723496741375)
('lelystadairport', 0.28670259423940614)
('schiphol', 0.256357896659849)
('opening', 0.22010473594693133)


('ondernemer', 0.46792391524167853)
('concept', 0.3540952437916113)
('ravlijst', 0.29507936982634275)
('ideen', 0.22369023491309548)
('innovatief', 0.19080385514250606)


('stoet', 0.4101356735086664)
('deelnemer', 0.31091073973550276)
('bruiloftsstoet', 0.3076017551314998)
('politie', 0.2949390927880431)
('asociaal', 0.27039240496656347)


('zonnegeluidswal', 0.4019162405694111)
('geluidsoverlast', 0.25606165538414055)
('decibel', 0.23553203033843623)
('geluidswal', 0.23553203033843623)
('terugdringen', 0.19268552502186925)


('bloemenveiling', 0.5088714674924575)
('statiegeldsysteem', 0.3578522622026734)
('wegwerpsysteem', 0.30532288049547446)
('miljoen', 0.23436607161858847)
('afvalberg', 0.203548586996983)


('folie', 0.4336307989643189)
('bak', 0.40236766537065516)
('aannemer', 0.26824511024710346)
('herstel', 0.21681539948215944)
('lekkage', 0.19290194579827868)


('grond', 0.40087822129336603)
('hergebruik', 0.20925956888886874)
('betrekken', 0.19149747683761248)
('hand', 0.18617947854249747)
('handelen', 0.18617947854249747)


('assistentiehond', 0.804607699583532)
('luchtvaartmaatschappij', 0.22018854055689374)
('behandeling', 0.14590540457592294)
('hond', 0.14198959404415268)
('hiermee', 0.13071861486674685)


('luchtvaartautoriteit', 0.42112197307301485)
('max', 0.2467870250714233)
('boeing', 0.2467870250714233)
('frequentie', 0.22692113875112557)
('toestel', 0.22692113875112557)


('batterij', 0.2822541093912563)
('accus', 0.21406385151625618)
('batterijindustrie', 0.21406385151625618)
('topsector', 0.21406385151625618)
('initiatief', 0.1920665494811371)


('laagvliegroute', 0.6280421983585185)
('voorwaarde', 0.24348209457818404)
('uiterlijk', 0.2258206347082797)
('lelystadairport', 0.21610347912521996)
('luchtruim', 0.21582904331599148)


('friesland', 0.35394873377661185)
('zandwinning', 0.23596582251774126)
('herstel', 0.19072490837276257)
('welkom', 0.17887814489206352)
('natuurgebied', 0.17887814489206352)


('persleiding', 0.3330379420303373)
('milieuschade', 0.306229020877348)
('frieslandcampina', 0.2706200681788024)
('vis', 0.24617810452315822)
('fabriek', 0.20514842043596518)


('biomassa', 0.5862064213901915)
('duurzaamheidscriteria', 0.2901030212963464)
('klimaatakkoord', 0.1735279322805568)
('advies', 0.15649304351366372)
('beslag', 0.1450515106481732
